sample_id,trajectory_id,step_id,changed_parameter,raw_changed_parameter,raw_JuvenileLeaves,actual_JuvenileLeaves,raw_Rmax_LTAR,actual_Rmax_LTAR,raw_Rmax_LTIR,actual_Rmax_LTIR,raw_PhyllFrmTassel,actual_PhyllFrmTassel,raw_StayGreen,actual_StayGreen,raw_LM_min,actual_LM_min,raw_Diffx,actual_Diffx,raw_Diffz,actual_Diffz,raw_thetaR,actual_thetaR,raw_thetaS,actual_thetaS,raw_Alfa,actual_Alfa,raw_n,actual_n,raw_Ks,actual_Ks
2640,189,7,Rmax_LTIR,Rmax_LTIR,20.0,20,0.58,0.58,0.88,0.88,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4156666666666667,0.4156666666666667,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,22.5,22.5
2641,189,8,thetaS,thetaS,20.0,20,0.58,0.58,0.88,0.88,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,22.5,22.5
2642,189,9,Ks,Ks,20.0,20,0.58,0.58,0.88,0.88,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
2643,189,10,Diffz,Diffz,20.0,20,0.58,0.58,0.88,0.88,2.7,2.7,4.05,4.05,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
2644,189,11,PhyllFrmTassel,PhyllFrmTassel,20.0,20,0.58,0.58,0.88,0.88,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
2645,189,12,Rmax_LTAR,Rmax_LTAR,20.0,20,0.5113333333333333,0.5113333333333333,0.88,0.88,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
2646,189,13,JuvenileLeaves,JuvenileLeaves,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.88,0.88,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,19.333333333333332,19.333333333333332,0.9,0.9,0.07533333333333334,0.07533333333333334,0.473,0.473,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,25.833333333333332,25.833333333333332
2647,190,0,,,20.0,20,0.477,0.477,0.88,0.88,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.4,1.4,22.5,22.5
2648,190,1,PhyllFrmTassel,PhyllFrmTassel,20.0,20,0.477,0.477,0.88,0.88,2.9,2.9,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.4,1.4,22.5,22.5
2649,190,2,JuvenileLeaves,JuvenileLeaves,17.333333333333332,17,0.477,0.477,0.88,0.88,2.9,2.9,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.4,1.4,22.5,22.5
2650,190,3,StayGreen,StayGreen,17.333333333333332,17,0.477,0.477,0.88,0.88,2.9,2.9,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.4,1.4,22.5,22.5
2651,190,4,Rmax_LTAR,Rmax_LTAR,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.4,1.4,22.5,22.5
2652,190,5,Ks,Ks,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2653,190,6,LM_min,LM_min,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.65,4.65,130.0,130.0,22.0,22.0,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2654,190,7,Diffx,Diffx,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.086,0.086,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2655,190,8,thetaR,thetaR,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2656,190,9,n,n,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,1.1,1.1,0.07533333333333334,0.07533333333333334,0.473,0.473,0.032,0.032,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2657,190,10,Diffz,Diffz,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.473,0.473,0.032,0.032,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2658,190,11,Alfa,Alfa,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.88,0.88,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.473,0.473,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2659,190,12,Rmax_LTIR,Rmax_LTIR,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.96,0.96,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.473,0.473,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2660,190,13,thetaS,thetaS,17.333333333333332,17,0.5456666666666666,0.5456666666666666,0.96,0.96,2.9,2.9,4.65,4.65,130.0,130.0,19.333333333333332,19.333333333333332,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,25.833333333333332,25.833333333333332
2661,191,0,,,18.666666666666668,19,0.5456666666666666,0.5456666666666666,1.0,1.0,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,25.833333333333332,25.833333333333332
2662,191,1,Ks,Ks,18.666666666666668,19,0.5456666666666666,0.5456666666666666,1.0,1.0,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
2663,191,2,thetaS,thetaS,18.666666666666668,19,0.5456666666666666,0.5456666666666666,1.0,1.0,3.3,3.3,4.65,4.65,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
2664,191,3,StayGreen,StayGreen,18.666666666666668,19,0.5456666666666666,0.5456666666666666,1.0,1.0,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
2665,191,4,Rmax_LTAR,Rmax_LTAR,18.666666666666668,19,0.477,0.477,1.0,1.0,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
2666,191,5,Rmax_LTIR,Rmax_LTIR,18.666666666666668,19,0.477,0.477,0.92,0.92,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.4,1.4,22.5,22.5
2667,191,6,n,n,18.666666666666668,19,0.477,0.477,0.92,0.92,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,22.5,22.5
2668,191,7,JuvenileLeaves,JuvenileLeaves,16.0,16,0.477,0.477,0.92,0.92,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,1.1,1.1,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,22.5,22.5
2669,191,8,Diffz,Diffz,16.0,16,0.477,0.477,0.92,0.92,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,22.5,22.5
2670,191,9,thetaR,thetaR,16.0,16,0.477,0.477,0.92,0.92,3.3,3.3,4.05,4.05,118.33333333333333,118.33333333333333,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,22.5,22.5
2671,191,10,LM_min,LM_min,16.0,16,0.477,0.477,0.92,0.92,3.3,3.3,4.05,4.05,130.0,130.0,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,22.5,22.5
2672,191,11,Diffx,Diffx,16.0,16,0.477,0.477,0.92,0.92,3.3,3.3,4.05,4.05,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.6133333333333333,1.6133333333333333,22.5,22.5
2673,191,12,Alfa,Alfa,16.0,16,0.477,0.477,0.92,0.92,3.3,3.3,4.05,4.05,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.04,0.04,1.6133333333333333,1.6133333333333333,22.5,22.5
2674,191,13,PhyllFrmTassel,PhyllFrmTassel,16.0,16,0.477,0.477,0.92,0.92,2.9,2.9,4.05,4.05,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.04,0.04,1.6133333333333333,1.6133333333333333,22.5,22.5
2675,192,0,,,16.0,16,0.477,0.477,1.0,1.0,2.9,2.9,4.95,4.95,130.0,130.0,20.666666666666668,20.666666666666668,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,22.5,22.5
2676,192,1,Diffx,Diffx,16.0,16,0.477,0.477,1.0,1.0,2.9,2.9,4.95,4.95,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.6133333333333333,1.6133333333333333,22.5,22.5
2677,192,2,n,n,16.0,16,0.477,0.477,1.0,1.0,2.9,2.9,4.95,4.95,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.4,1.4,22.5,22.5
2678,192,3,Rmax_LTIR,Rmax_LTIR,16.0,16,0.477,0.477,0.92,0.92,2.9,2.9,4.95,4.95,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.4156666666666667,0.4156666666666667,0.037333333333333336,0.037333333333333336,1.4,1.4,22.5,22.5
2679,192,4,thetaS,thetaS,16.0,16,0.477,0.477,0.92,0.92,2.9,2.9,4.95,4.95,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.473,0.473,0.037333333333333336,0.037333333333333336,1.4,1.4,22.5,22.5
2680,192,5,Ks,Ks,16.0,16,0.477,0.477,0.92,0.92,2.9,2.9,4.95,4.95,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.473,0.473,0.037333333333333336,0.037333333333333336,1.4,1.4,25.833333333333332,25.833333333333332
2681,192,6,PhyllFrmTassel,PhyllFrmTassel,16.0,16,0.477,0.477,0.92,0.92,3.3,3.3,4.95,4.95,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.473,0.473,0.037333333333333336,0.037333333333333336,1.4,1.4,25.833333333333332,25.833333333333332
2682,192,7,Alfa,Alfa,16.0,16,0.477,0.477,0.92,0.92,3.3,3.3,4.95,4.95,130.0,130.0,18.0,18.0,0.9666666666666667,0.9666666666666667,0.08066666666666666,0.08066666666666666,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2683,192,8,Diffz,Diffz,16.0,16,0.477,0.477,0.92,0.92,3.3,3.3,4.95,4.95,130.0,130.0,18.0,18.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2684,192,9,Rmax_LTAR,Rmax_LTAR,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.95,4.95,130.0,130.0,18.0,18.0,1.1,1.1,0.08066666666666666,0.08066666666666666,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2685,192,10,thetaR,thetaR,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.95,4.95,130.0,130.0,18.0,18.0,1.1,1.1,0.07,0.07,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2686,192,11,StayGreen,StayGreen,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.35,4.35,130.0,130.0,18.0,18.0,1.1,1.1,0.07,0.07,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2687,192,12,LM_min,LM_min,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.35,4.35,118.33333333333333,118.33333333333333,18.0,18.0,1.1,1.1,0.07,0.07,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2688,192,13,JuvenileLeaves,JuvenileLeaves,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.35,4.35,118.33333333333333,118.33333333333333,18.0,18.0,1.1,1.1,0.07,0.07,0.473,0.473,0.032,0.032,1.4,1.4,25.833333333333332,25.833333333333332
2689,193,0,,,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.88,0.88,3.1,3.1,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.04,0.04,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
2690,193,1,Ks,Ks,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.88,0.88,3.1,3.1,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.04,0.04,1.5066666666666666,1.5066666666666666,27.5,27.5
2691,193,2,Alfa,Alfa,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.88,0.88,3.1,3.1,4.65,4.65,118.33333333333333,118.33333333333333,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2692,193,3,StayGreen,StayGreen,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.88,0.88,3.1,3.1,4.05,4.05,118.33333333333333,118.33333333333333,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2693,193,4,LM_min,LM_min,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.88,0.88,3.1,3.1,4.05,4.05,130.0,130.0,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2694,193,5,Rmax_LTIR,Rmax_LTIR,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.1,3.1,4.05,4.05,130.0,130.0,22.0,22.0,0.9,0.9,0.086,0.086,0.387,0.387,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2695,193,6,thetaS,thetaS,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.1,3.1,4.05,4.05,130.0,130.0,22.0,22.0,0.9,0.9,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2696,193,7,Diffx,Diffx,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.1,3.1,4.05,4.05,130.0,130.0,19.333333333333332,19.333333333333332,0.9,0.9,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2697,193,8,Diffz,Diffz,17.333333333333332,17,0.5113333333333333,0.5113333333333333,0.96,0.96,3.1,3.1,4.05,4.05,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2698,193,9,Rmax_LTAR,Rmax_LTAR,17.333333333333332,17,0.58,0.58,0.96,0.96,3.1,3.1,4.05,4.05,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2699,193,10,thetaR,thetaR,17.333333333333332,17,0.58,0.58,0.96,0.96,3.1,3.1,4.05,4.05,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2700,193,11,JuvenileLeaves,JuvenileLeaves,20.0,20,0.58,0.58,0.96,0.96,3.1,3.1,4.05,4.05,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2701,193,12,PhyllFrmTassel,PhyllFrmTassel,20.0,20,0.58,0.58,0.96,0.96,2.7,2.7,4.05,4.05,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.5066666666666666,1.5066666666666666,27.5,27.5
2702,193,13,n,n,20.0,20,0.58,0.58,0.96,0.96,2.7,2.7,4.05,4.05,130.0,130.0,19.333333333333332,19.333333333333332,1.0333333333333334,1.0333333333333334,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.034666666666666665,0.034666666666666665,1.72,1.72,27.5,27.5
2703,194,0,,,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.95,4.95,112.5,112.5,20.666666666666668,20.666666666666668,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.72,1.72,24.166666666666668,24.166666666666668
2704,194,1,n,n,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.95,4.95,112.5,112.5,20.666666666666668,20.666666666666668,1.0333333333333334,1.0333333333333334,0.086,0.086,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
2705,194,2,Diffz,Diffz,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.95,4.95,112.5,112.5,20.666666666666668,20.666666666666668,0.9,0.9,0.086,0.086,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
2706,194,3,Diffx,Diffx,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.95,4.95,112.5,112.5,18.0,18.0,0.9,0.9,0.086,0.086,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
2707,194,4,thetaR,thetaR,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.95,4.95,112.5,112.5,18.0,18.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,24.166666666666668,24.166666666666668
2708,194,5,Ks,Ks,16.0,16,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.95,4.95,112.5,112.5,18.0,18.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
2709,194,6,JuvenileLeaves,JuvenileLeaves,18.666666666666668,19,0.5456666666666666,0.5456666666666666,0.92,0.92,3.3,3.3,4.95,4.95,112.5,112.5,18.0,18.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
2710,194,7,Rmax_LTIR,Rmax_LTIR,18.666666666666668,19,0.5456666666666666,0.5456666666666666,1.0,1.0,3.3,3.3,4.95,4.95,112.5,112.5,18.0,18.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
2711,194,8,LM_min,LM_min,18.666666666666668,19,0.5456666666666666,0.5456666666666666,1.0,1.0,3.3,3.3,4.95,4.95,124.16666666666667,124.16666666666667,18.0,18.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
2712,194,9,PhyllFrmTassel,PhyllFrmTassel,18.666666666666668,19,0.5456666666666666,0.5456666666666666,1.0,1.0,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,18.0,18.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
2713,194,10,Rmax_LTAR,Rmax_LTAR,18.666666666666668,19,0.477,0.477,1.0,1.0,2.9,2.9,4.95,4.95,124.16666666666667,124.16666666666667,18.0,18.0,0.9,0.9,0.07533333333333334,0.07533333333333334,0.4443333333333333,0.4443333333333333,0.037333333333333336,0.037333333333333336,1.5066666666666666,1.5066666666666666,27.5,27.5
